population,households,median_income,median_house_value,total_bedrooms,total_rooms,latitude,longitude,housing_median_age
630,307,15720.0,55400.0,402,402,36.0554921,-80.2186853,61.0
2111,827,53021.0,129900.0,949,949,36.0309186,-80.19193179999999,20.0
1532,676,21394.0,46000.0,911,911,36.1185146,-80.25613840000001,63.0
433,202,21607.0,,202,202,36.1703927,-80.21213990000001,58.0
968,372,39750.0,73800.0,372,372,36.1613773,-80.2141904,56.0
1901,654,39781.0,92300.0,748,748,36.1693986,-80.1847343,37.0
737,278,46750.0,81800.0,292,292,36.1837575,-80.21123730000001,47.0
1433,614,48958.0,129400.0,750,750,36.191216100000005,-80.192239,43.0
711,265,70208.0,112500.0,299,299,36.236571600000005,-80.1769568,32.0
1275,612,41250.0,127300.0,709,709,36.124168100000006,-80.1694747,47.0
1981,711,58578.0,132400.0,711,711,36.1380349,-80.13883609999999,39.0
2085,853,42083.0,185200.0,945,945,36.1207452,-80.1400635,28.0
1750,748,88000.0,274800.0,797,797,36.1157494,-80.1151152,31.0
2063,846,94583.0,239900.0,846,846,36.1949278,-80.05484179999999,32.0
1749,707,40019.0,121200.0,864,864,36.1959455,-80.1534011,36.0
1881,709,73902.0,152600.0,790,790,36.186792600000004,-80.1225046,24.0
705,242,78382.0,137200.0,296,296,36.210694200000006,-80.1229787,33.0
1154,447,59432.0,150700.0,514,514,36.13977979999999,-80.1020238,40.0
3137,1042,40735.0,110400.0,1162,1162,36.152331200000006,-80.0509217,32.0
761,372,42083.0,119900.0,434,434,36.131249600000004,-80.0661223,26.0
791,352,39750.0,88900.0,380,380,36.122634000000005,-80.0758129,65.0
1736,830,57120.0,142700.0,913,913,36.1236402,-80.04674890000001,23.0
4331,1432,72652.0,165400.0,1432,1432,36.082891499999995,-80.123276,18.0
501,212,51429.0,139000.0,252,252,36.0724876,-80.1209483,31.0
797,370,55147.0,300000.0,444,444,36.124487,-80.2709682,50.0
892,453,50664.0,139700.0,573,573,36.1567136,-80.3088752,35.0
1865,922,29615.0,117100.0,996,996,36.1561811,-80.2866297,33.0
907,482,30702.0,87500.0,631,631,36.150702,-80.2846513,34.0
1909,839,51844.0,118700.0,920,920,36.2216849,-80.3020662,29.0
1924,702,71071.0,156300.0,760,760,36.249448,-80.3323027,26.0
1143,484,65662.0,165400.0,510,510,36.1991117,-80.32578769999999,41.0
1237,513,67875.0,163000.0,576,576,36.2233719,-80.34229029999999,39.0
1569,622,39545.0,105800.0,724,724,36.0798583,-80.1948233,41.0
2282,762,63167.0,145500.0,882,882,36.0773629,-80.16146640000001,16.0
2122,765,68429.0,120100.0,765,765,36.05770510000001,-80.0524753,42.0
1978,694,68750.0,115500.0,754,754,36.0786799,-80.1475777,23.0
2938,1272,61500.0,160900.0,1333,1333,36.0596688,-80.09017879999999,24.0
1582,599,38935.0,163000.0,703,703,36.0279627,-80.0681912,44.0
624,307,41625.0,150000.0,366,366,36.083669,-80.2943245,60.0
1520,708,75625.0,223600.0,728,728,36.083288399999994,-80.27998000000001,76.0
818,309,45956.0,104200.0,358,358,36.0509976,-80.1536373,42.0
1630,635,48750.0,163200.0,682,682,36.0300036,-80.1322843,46.0
1688,870,40333.0,162200.0,957,957,36.0788515,-80.3450642,35.0
2098,992,75427.0,178000.0,1079,1079,36.080460200000005,-80.3575127,31.0
1827,683,92056.0,268700.0,723,723,36.0944891,-80.33367170000001,49.0
482,219,138083.0,286900.0,244,244,36.1105038,-80.3142199,54.0
499,194,16833.0,58800.0,254,254,36.1199659,-80.2316988,49.0
1098,415,28185.0,56000.0,504,504,36.1171761,-80.22388829999998,59.0
1235,250,41800.0,219200.0,322,322,36.135117,-80.28593790000001,48.0
2635,38,156042.0,96200.0,44,44,36.1342759,-80.2750812,
613,212,25667.0,70200.0,262,262,36.0725566,-80.2140465,61.0
798,341,25341.0,57900.0,421,421,36.0818601,-80.21624809999999,52.0
2077,711,37832.0,57500.0,754,754,36.078110200000005,-80.200962,57.0
831,195,19640.0,81300.0,257,257,36.069125899999996,-80.2121828,64.0
1211,654,52266.0,156000.0,670,670,36.0750927,-80.2788843,64.0
969,339,58150.0,130400.0,375,375,36.0740132,-80.2906402,62.0
856,267,211625.0,609200.0,338,338,36.107416,-80.3758695,9.0
2305,819,101583.0,258800.0,908,908,36.0927795,-80.3913852,21.0
1090,492,67143.0,144100.0,574,574,36.0838046,-80.37531159999999,29.0
2066,715,83065.0,193200.0,788,788,36.0540495,-80.3802877,38.0
1059,395,37286.0,128400.0,395,395,36.0724985,-80.37589820000001,26.0
1268,447,58958.0,159900.0,447,447,36.065863799999995,-80.3818318,24.0
1899,698,39138.0,91300.0,786,786,36.0472848,-80.3733334,20.0
1918,866,64250.0,173500.0,920,920,36.0310725,-80.3718533,41.0
890,385,67375.0,221200.0,414,414,36.0110629,-80.3774096,31.0
1638,588,90492.0,174300.0,604,604,35.9976315,-80.3554934,13.0
1632,645,113977.0,240400.0,645,645,35.9851626,-80.3751422,21.0
2762,1063,77589.0,203100.0,1100,1100,36.1364451,-80.3647845,24.0
1672,590,55606.0,181600.0,645,645,36.1380033,-80.3832745,34.0
2521,845,103355.0,208400.0,845,845,36.1655827,-80.35575759999999,17.0
851,370,68611.0,186600.0,401,401,36.1685797,-80.38132759999999,42.0
717,294,51894.0,182100.0,343,343,36.1550705,-80.3775179,42.0
950,334,25100.0,125400.0,395,395,36.137685600000005,-80.2370771,55.0
867,450,31607.0,93100.0,474,474,36.0648625,-80.29933940000001,36.0
916,344,109531.0,207500.0,382,382,36.0606538,-80.40548199999999,39.0
1824,630,51726.0,139200.0,646,646,36.1786205,-80.253204,39.0
1097,352,61058.0,318200.0,415,415,36.0892165,-80.24367609999999,39.0
1901,714,18143.0,62300.0,940,940,36.1135815,-80.21634559999998,58.0
3705,1150,33136.0,108500.0,1150,1150,36.164174100000004,-80.2995311,36.0
2028,855,25755.0,,1140,1140,36.1622409,-80.28608050000001,36.0
2529,1101,32305.0,114900.0,1205,1205,36.1931095,-80.27218859999999,39.0
1830,582,54167.0,88900.0,674,674,36.1454149,-80.1983156,46.0
804,367,87132.0,206000.0,400,400,36.1227842,-80.1027969,30.0
2941,1091,54947.0,132900.0,1194,1194,36.0179794,-80.31746779999999,38.0
2716,1030,89417.0,221300.0,1101,1101,36.1226005,-80.4176262,29.0
2253,1143,53194.0,231900.0,1280,1280,36.0976707,-80.2468224,64.0
753,359,92375.0,395900.0,411,411,36.1123903,-80.28410179999999,63.0
1416,654,84000.0,245400.0,654,654,36.092977000000005,-80.29930279999999,60.0
513,230,98125.0,493800.0,263,263,36.1159516,-80.2673475,32.0
597,140,21284.0,108000.0,151,151,36.0825581,-80.2342447,19.0
605,356,63889.0,193200.0,462,462,36.0821994,-80.26843240000001,70.0
861,447,31719.0,336400.0,470,470,36.0958001,-80.2673885,57.0
1553,619,46563.0,132400.0,742,742,36.145300399999996,-80.2082213,48.0
1606,543,22802.0,62200.0,627,627,36.0649146,-80.2267603,67.0
2077,978,41316.0,167300.0,1234,1234,36.1427415,-80.2875544,26.0
1737,848,53056.0,171500.0,972,972,36.092698799999994,-80.3191688,36.0
973,440,89500.0,230000.0,457,457,35.993342999999996,-80.40476740000001,35.0
1301,543,25125.0,76700.0,575,575,36.068472,-80.2431942,69.0
848,283,43050.0,57900.0,352,352,36.120707700000004,-80.23882459999999,65.0
2380,817,26955.0,84100.0,951,951,36.070151700000004,-80.1850048,39.0
2174,1002,38529.0,92300.0,1113,1113,36.0559665,-80.26972370000001,30.0
1687,563,57132.0,118300.0,605,605,36.0361378,-80.27045859999998,17.0
1461,439,,168100.0,439,439,36.0012828,-80.2763539,16.0
1293,806,21690.0,130200.0,887,887,36.0745769,-80.31090520000001,42.0
1383,546,68571.0,184200.0,621,621,36.05340579999999,-80.3316275,13.0
1066,413,33425.0,,491,491,36.0711686,-80.334817,41.0
1627,692,106316.0,302300.0,761,761,36.116468499999996,-80.32826659999999,36.0
1107,589,54604.0,121700.0,715,715,36.0874831,-80.3501042,36.0
2149,974,78083.0,316300.0,1193,1193,36.1111745,-80.3591453,18.0
3353,996,44148.0,135300.0,1013,1013,36.089209600000004,-80.1736982,32.0
1969,682,91929.0,158800.0,737,737,36.0600528,-80.12697109999999,23.0
1259,745,42827.0,163400.0,774,774,36.0808529,-80.0583909,26.0
1186,410,148889.0,350700.0,460,460,36.1035599,-80.31700749999999,53.0
690,309,15043.0,,393,393,36.114536,-80.2328887,43.0
1531,803,40168.0,144200.0,969,969,36.0897953,-80.2759022,67.0
2052,898,68654.0,180200.0,1101,1101,36.2275851,-80.09373609999999,26.0
3089,1269,62375.0,185300.0,1425,1425,36.1539281,-80.0757329,36.0
1894,774,37250.0,122900.0,864,864,36.121735,-80.0848171,40.0
1835,860,51645.0,122400.0,955,955,36.1061564,-80.09304370000001,31.0
498,235,37228.0,,322,322,36.097908600000004,-80.1907866,33.0
1427,523,140104.0,530300.0,559,559,36.1421945,-80.3310289,16.0
2273,945,47721.0,157100.0,1058,1058,36.089898100000006,-80.40828459999999,33.0
1899,701,73141.0,219100.0,815,815,36.0541669,-80.3941064,41.0
1418,632,83333.0,294600.0,739,739,36.0292036,-80.40484520000001,28.0
1310,535,42011.0,188200.0,566,566,36.0126974,-80.36719570000001,32.0
1811,783,54922.0,187800.0,1165,1165,35.9669955,-78.2049592,18.0
2513,901,45625.0,115600.0,1040,1040,35.9486316,-78.269959,28.0
2715,1136,55926.0,136900.0,1325,1325,35.910264700000006,-78.2960286,23.0
1389,565,47946.0,,565,565,36.0855384,-78.25731040000001,41.0
2510,719,54563.0,164000.0,881,881,36.13853710000001,-78.3023458,46.0
1959,781,49515.0,149700.0,838,838,36.1445305,-78.2618775,42.0
1254,502,20918.0,69300.0,549,549,36.0926575,-78.3319696,45.0
1336,610,26759.0,161500.0,671,671,36.055490899999995,-78.2933961,33.0
2731,1086,43625.0,130400.0,1155,1155,36.1354328,-78.4877746,27.0
2548,1054,41535.0,130200.0,1345,1345,36.1369493,-78.41432629999998,28.0
454,246,,84400.0,295,295,36.10517670000001,-78.3698022,46.0
1689,712,34179.0,94100.0,923,923,36.0873037,-78.4470808,45.0
4191,1431,68068.0,229400.0,1503,1503,36.0686654,-78.5080748,16.0
2685,979,75078.0,148300.0,1070,1070,36.05021729999999,-78.4609349,17.0
3758,1257,78918.0,187500.0,1342,1342,36.0370019,-78.4025113,15.0
2936,1143,59566.0,172600.0,1159,1159,35.9612073,-78.3682364,23.0
915,361,24798.0,81600.0,421,421,36.1824279,-78.22727330000001,35.0
989,378,26750.0,104200.0,389,389,36.2158136,-78.1689148,31.0
1507,633,59432.0,110900.0,682,682,36.1929497,-78.370559,25.0
3776,1295,63750.0,153900.0,1342,1342,35.9847615,-78.3607334,23.0
1447,511,47841.0,97800.0,680,680,36.08963129999999,-78.2343184,41.0
2060,797,55442.0,76300.0,849,849,36.024530600000006,-78.2033828,26.0
2003,805,55040.0,127900.0,1018,1018,36.03355870000001,-78.15461140000001,28.0
1275,465,60250.0,132700.0,521,521,35.9536652,-78.22724759999998,33.0
1968,801,41332.0,162800.0,976,976,35.8818992,-78.2494192,32.0
3308,1247,91168.0,266700.0,1373,1373,36.030742100000005,-78.5120321,14.0
2728,1045,74861.0,163000.0,1063,1063,36.0037209,-78.4509551,24.0
1364,506,42125.0,96200.0,583,583,36.229669799999996,-78.2864093,26.0
2813,1062,45305.0,136700.0,1167,1167,36.0264934,-78.3240771,29.0
2270,938,57159.0,116400.0,1122,1122,36.1698099,-78.1344749,32.0
880,335,40536.0,94800.0,379,379,35.26626629999999,-81.1590364,54.0
937,387,65972.0,153800.0,454,454,35.246159399999996,-81.0305354,63.0
1137,440,56818.0,97600.0,502,502,35.238594799999994,-81.0179285,36.0
1030,420,49615.0,114800.0,482,482,35.2481368,-81.19581240000001,64.0
1142,339,38456.0,134100.0,469,469,35.257124,-81.1912261,65.0
541,155,30614.0,65700.0,155,155,35.2581875,-81.2003661,2018.0
1465,439,41836.0,83100.0,502,502,35.253660499999995,-81.2029479,55.0
670,166,30833.0,44400.0,256,256,35.2650089,-81.2067022,70.0
592,190,,53300.0,208,208,35.2679719,-81.2027353,42.0
1165,468,33516.0,86500.0,485,485,35.286969799999994,-81.21288630000001,63.0
516,192,25577.0,81200.0,209,209,35.272335999999996,-81.20914509999999,60.0
431,227,16635.0,,322,322,35.2691609,-81.19755579999999,54.0
315,197,17216.0,34500.0,244,244,35.2730667,-81.1853814,59.0
989,345,36042.0,93200.0,418,418,35.2783589,-81.175143,51.0
1298,523,46563.0,115300.0,592,592,35.368544,-81.393638,55.0
978,482,36389.0,122200.0,513,513,35.3809021,-81.35189140000001,51.0
2255,724,90278.0,271700.0,724,724,35.2087749,-81.09066920000001,19.0
1610,624,100556.0,278800.0,686,686,35.180715500000005,-81.0461407,35.0
756,258,42206.0,61400.0,327,327,35.279817,-81.0639781,51.0
1288,393,56382.0,113800.0,412,412,35.3086442,-81.0890245,37.0
1990,569,63438.0,138200.0,775,775,35.2786881,-81.0980177,16.0
1588,556,33107.0,48800.0,601,601,35.2699956,-81.1230939,61.0
1205,500,61739.0,180400.0,592,592,35.3882978,-81.0202439,34.0
983,394,35625.0,155900.0,449,449,35.36513,-81.0174401,33.0
2949,1048,54844.0,136800.0,1111,1111,35.3230934,-81.01284090000001,19.0
1843,734,58125.0,143300.0,749,749,35.388962,-81.0776328,32.0
514,231,42083.0,83200.0,287,287,35.366091299999994,-81.08840409999999,50.0
1888,702,72059.0,171100.0,731,731,35.3473021,-81.0582473,16.0
1529,483,73125.0,136200.0,503,503,35.391338700000006,-81.13777320000001,27.0
1059,425,41750.0,86300.0,474,474,35.369184000000004,-81.1035268,57.0
915,350,45750.0,159400.0,375,375,35.3643359,-81.190797,26.0
2006,742,35161.0,88400.0,827,827,35.3391709,-81.16429090000001,41.0
698,308,42188.0,82300.0,388,388,35.3209859,-81.1333317,38.0
1424,497,49552.0,120600.0,614,614,35.3823432,-81.2468986,24.0
2050,713,51211.0,124200.0,906,906,35.333962299999996,-81.25589599999999,25.0
666,193,75737.0,135400.0,299,299,35.315354299999996,-81.22549479999999,52.0
1124,442,44643.0,147500.0,473,473,35.3891553,-81.3178584,28.0
1494,535,49955.0,109400.0,633,633,35.3850945,-81.2795694,27.0
696,299,58162.0,113700.0,400,400,35.334748499999996,-81.3105183,38.0
1765,615,44375.0,110100.0,743,743,35.3238485,-81.3332815,26.0
1414,484,44242.0,128500.0,555,555,35.403150200000006,-81.3467755,38.0
1134,455,34583.0,108500.0,519,519,35.398275500000004,-81.4198853,48.0
957,224,21643.0,,318,318,35.270211100000004,-81.14374509999999,57.0
689,317,26542.0,70800.0,367,367,35.206531700000006,-81.2129468,39.0
957,293,32188.0,93000.0,376,376,35.249502299999996,-81.2313024,18.0
1387,462,46298.0,84500.0,548,548,35.216372899999996,-81.2078425,50.0
746,310,61667.0,238000.0,346,346,35.2566016,-81.08217859999999,49.0
2093,736,54565.0,116100.0,844,844,35.2394533,-81.0759183,76.0
1100,422,26694.0,105900.0,422,422,35.248282,-81.21660159999999,55.0
591,224,50000.0,113400.0,253,253,35.278438799999996,-81.3372762,41.0
857,338,29318.0,112300.0,381,381,35.29598970000001,-81.31230129999999,42.0
1711,646,43167.0,104000.0,694,694,35.309123,-81.2796007,56.0
1265,488,40735.0,122700.0,596,596,35.3025963,-81.2631195,49.0
877,354,27625.0,89300.0,511,511,35.2972878,-81.24438520000001,34.0
789,341,44732.0,120700.0,347,347,35.322043799999996,-81.18010490000002,44.0
1325,632,18750.0,76400.0,704,704,35.311324299999995,-81.18395749999999,60.0
2124,720,50317.0,133800.0,764,764,35.308104799999995,-81.1521387,17.0
1231,445,32981.0,67700.0,618,618,35.3089776,-81.16665,54.0
1430,551,76417.0,199600.0,662,662,35.318441299999996,-81.0618838,38.0
2621,961,59837.0,128700.0,976,976,35.303349700000005,-81.0541457,32.0
943,465,34857.0,140800.0,568,568,35.2932169,-81.0581796,44.0
843,343,31620.0,88200.0,408,408,35.3291675,-81.03787690000001,43.0
1943,758,42386.0,137700.0,793,793,35.3078601,-81.0271088,37.0
1199,577,47109.0,122500.0,628,628,35.288475299999995,-81.012816,27.0
1320,459,31804.0,118000.0,556,556,35.290171799999996,-81.1685442,31.0
1007,438,48475.0,108900.0,489,489,35.2793114,-81.03110290000001,57.0
365,167,53125.0,87300.0,223,223,35.268775,-81.05344570000001,67.0
1933,600,37500.0,110500.0,645,645,35.264656099999996,-81.0315643,45.0
1099,436,56136.0,143300.0,470,470,35.302624,-81.14267459999999,46.0
772,276,45357.0,101200.0,287,287,35.2955801,-81.1432344,51.0
943,325,46544.0,118300.0,461,461,35.1996208,-81.2716588,36.0
918,363,31042.0,106800.0,385,385,35.253303499999994,-81.2726787,48.0
1248,464,34524.0,109700.0,529,529,35.2196895,-81.2641614,40.0
2408,881,49306.0,97400.0,1011,1011,35.2095252,-81.23772890000001,39.0
1151,403,103375.0,256700.0,403,403,35.218447999999995,-81.0571195,25.0
1450,593,72750.0,316700.0,748,748,35.2377515,-81.05148100000001,15.0
695,282,,167400.0,306,306,35.3605479,-81.1315418,31.0
854,302,43611.0,129200.0,302,302,35.35289229999999,-81.09890659999999,51.0
2338,969,61382.0,156700.0,1025,1025,35.3329807,-81.0954438,27.0
897,223,58882.0,84700.0,262,262,35.2616836,-81.23736590000001,45.0
640,253,40813.0,64800.0,354,354,35.2627218,-81.2262968,53.0
794,261,31023.0,86100.0,281,281,35.2707757,-81.2306665,55.0
548,203,32366.0,95000.0,276,276,35.264233600000004,-81.24409140000002,43.0
362,139,29531.0,44200.0,209,209,35.266025,-81.21645129999999,72.0
1261,578,50417.0,109000.0,691,691,35.1985913,-81.30156219999999,28.0
1193,379,48040.0,126800.0,445,445,35.1742194,-81.2432412,27.0
359,132,46250.0,64400.0,238,238,35.2768959,-81.1918234,53.0
865,329,9047.0,,473,473,35.2795837,-81.196136,42.0
429,202,13182.0,77300.0,247,247,35.268795700000005,-81.1907569,43.0
634,220,77813.0,170500.0,255,255,35.2440758,-81.0621224,44.0
951,341,76161.0,155000.0,427,427,35.250226700000006,-81.0468084,58.0
1234,612,40800.0,130500.0,696,696,35.233311900000004,-81.1418411,22.0
3138,1138,93676.0,281000.0,1251,1251,35.18331129999999,-81.0252159,22.0
1265,716,27131.0,82500.0,860,860,35.2367175,-81.1290593,33.0
1779,753,62969.0,158900.0,859,859,35.2278409,-81.12078220000001,25.0
1969,705,80422.0,174400.0,770,770,35.2157188,-81.1046495,15.0
996,349,81164.0,120200.0,399,399,35.235733200000006,-81.0949953,36.0
581,250,26829.0,84800.0,314,314,35.256259299999996,-81.17455859999998,56.0
888,302,54375.0,114400.0,347,347,35.260014,-81.16441800000001,59.0
969,618,19143.0,71900.0,700,700,35.250189500000005,-81.1646157,48.0
957,393,49766.0,125000.0,440,440,35.2437527,-81.1621885,53.0
489,318,62941.0,139700.0,318,318,35.2485864,-81.1525196,38.0
780,279,28125.0,120700.0,304,304,35.2464468,-81.20746020000001,54.0
787,292,36429.0,,358,358,35.2389857,-81.200523,52.0
1097,380,52794.0,97700.0,401,401,35.2268757,-81.22304759999999,51.0
1700,519,26049.0,74600.0,651,651,35.2290452,-81.2057306,47.0
2462,956,102201.0,240600.0,1010,1010,35.2232591,-81.1454135,28.0
778,304,77143.0,179800.0,304,304,35.2160503,-81.12377009999999,40.0
2138,761,78393.0,264100.0,850,850,35.2091753,-81.1504089,29.0
2410,806,81974.0,193100.0,816,816,35.2012473,-81.13908640000001,23.0
1391,414,92734.0,163000.0,445,445,35.196251000000004,-81.1308441,28.0
1976,718,46364.0,114700.0,818,818,35.1905174,-81.1870959,32.0
1137,378,65682.0,125400.0,397,397,35.18435529999999,-81.16928440000001,42.0
1105,399,47697.0,124600.0,399,399,35.182796999999994,-81.1595704,45.0
1620,580,78636.0,186600.0,612,612,35.1662598,-81.1429773,29.0
841,321,71406.0,173700.0,321,321,35.1931591,-81.114024,27.0
1268,488,41607.0,135800.0,568,568,35.1604968,-81.0914182,29.0
861,425,57009.0,141600.0,448,448,35.2490814,-81.120323,48.0
2003,798,80833.0,272800.0,854,854,35.2330586,-81.032485,27.0
2128,697,107891.0,256800.0,732,732,35.2115037,-81.03786529999999,28.0
623,250,61389.0,173300.0,276,276,35.255616700000004,-81.13997890000002,61.0
551,226,67500.0,152300.0,249,249,35.2460503,-81.1307615,47.0
782,290,36310.0,88300.0,331,331,35.2567536,-81.1824338,2018.0
912,475,29460.0,,475,475,35.2437343,-81.17632590000001,47.0
732,303,63924.0,103300.0,347,347,35.2500086,-81.18311750000001,2018.0
914,329,45324.0,140000.0,329,329,35.2466031,-81.31563890000001,43.0
1325,389,53250.0,83100.0,411,411,35.26658320000001,-81.30522090000001,33.0
1298,472,45000.0,97200.0,554,554,35.2681549,-81.28513670000001,43.0
2683,859,67869.0,123500.0,924,924,35.2967771,-81.11093129999999,16.0
1460,365,25288.0,53600.0,420,420,35.269324,-81.1737641,64.0
1145,474,22377.0,81500.0,495,495,35.2646388,-81.15418299999999,54.0
2233,956,64904.0,305300.0,1022,1022,35.2269909,-81.16360870000001,31.0
1015,420,40625.0,53800.0,460,460,35.2532326,-81.018642,33.0
876,285,38917.0,113800.0,315,315,35.3545004,-81.37865620000001,48.0
1357,494,104750.0,417500.0,499,499,35.363301899999996,-80.94828009999999,16.0
1144,456,42500.0,141100.0,534,534,35.326547,-80.99561290000001,58.0
1650,524,71210.0,185800.0,524,524,35.3610557,-81.0526394,29.0
1524,536,49821.0,125500.0,594,594,35.3743134,-81.1128843,41.0
1658,641,39583.0,93300.0,754,754,35.3932453,-81.182075,36.0
3107,1141,63579.0,150700.0,1209,1209,35.365390399999995,-81.2256281,28.0
1912,483,92321.0,159100.0,511,511,35.309829,-81.1995429,22.0
1120,443,50243.0,150700.0,563,563,35.3502631,-81.33789240000002,34.0
1487,522,43875.0,140900.0,546,546,35.4031708,-81.38093459999999,44.0
1226,455,48657.0,113600.0,559,559,35.391534,-81.397595,46.0
341,180,,62800.0,293,293,35.1782354,-81.20730290000002,42.0
2181,924,57667.0,154200.0,985,985,35.2143291,-81.18461409999999,28.0
1630,697,43250.0,,720,720,35.2503809,-81.0944259,24.0
920,402,33500.0,88200.0,471,471,35.256167,-81.2149162,53.0
1328,427,25724.0,47200.0,489,489,35.274812,-81.0713406,41.0
1097,426,32368.0,113900.0,451,451,35.26733529999999,-81.0947886,61.0
398,194,34655.0,96800.0,234,234,35.261140999999995,-81.11287440000001,52.0
1001,304,52361.0,115000.0,345,345,35.23863789999999,-81.2119399,52.0
